,name,dob,nat,score,events,environment,race,date,performance,place
170,Nathaniel LENTZ,,USA,954,1500m [Mile ind.],Indoor,Two Miles,25 JAN 2020,9:41.71,"Ocean Breeze Athl. Complex, New York, NY (USA)"
171,Nathaniel LENTZ,,USA,954,1500m [Mile ind.],Indoor,Distance Medley Relay,11 FEB 2022,9:42.29,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
172,Karim BELMAHDI,26 APR 2002,ALG,954,1500m [Mile ind.],Outdoor,800 Metres,23 APR 2022,1:53.98,"Marcus T. Johnson Track, Greensboro, NC (USA)"
173,Karim BELMAHDI,26 APR 2002,ALG,954,1500m [Mile ind.],Outdoor,1500 Metres,04 MAY 2019,4:00.91,Algiers (ALG)
174,Karim BELMAHDI,26 APR 2002,ALG,954,1500m [Mile ind.],Outdoor,1500 Metres,29 JUN 2021,3:47.03,"Stade Annexe du 5 Juillet, Algiers (ALG)"
175,Karim BELMAHDI,26 APR 2002,ALG,954,1500m [Mile ind.],Outdoor,1500 Metres,22 APR 2022,3:49.59,"Marcus T. Johnson Track, Greensboro, NC (USA)"
176,Karim BELMAHDI,26 APR 2002,ALG,954,1500m [Mile ind.],Outdoor,2000 Metres Steeplechase,04 JUL 2019,5:51.00,Radés (TUN)
177,Karim BELMAHDI,26 APR 2002,ALG,954,1500m [Mile ind.],Outdoor,3000 Metres Steeplechase,05 JUN 2021,8:57.91,"Stade Annexe du 5 Juillet, Algiers (ALG)"
178,Karim BELMAHDI,26 APR 2002,ALG,954,1500m [Mile ind.],Outdoor,3000 Metres Steeplechase,28 APR 2022,9:09.40,"Franklin Field, Philadelphia, PA (USA)"
179,Karim BELMAHDI,26 APR 2002,ALG,954,1500m [Mile ind.],Indoor,1000 Metres,12 FEB 2022,2:30.47,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
180,Karim BELMAHDI,26 APR 2002,ALG,954,1500m [Mile ind.],Indoor,One Mile,30 JAN 2022,4:14.06,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
181,Karim BELMAHDI,26 APR 2002,ALG,954,1500m [Mile ind.],Indoor,3000 Metres,12 FEB 2022,8:26.58,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
182,Karim BELMAHDI,26 APR 2002,ALG,954,1500m [Mile ind.],Indoor,Distance Medley Relay,04 MAR 2022,9:53.31,"Robert W. Plaster Center, Pittsburg, KS (USA)"
183,Tennessee TREMAIN,,CAN,954,1500m [Mile ind.],Outdoor,800 Metres,01 JUL 2019,1:57.36,Hamilton (CAN)
184,Tennessee TREMAIN,,CAN,954,1500m [Mile ind.],Outdoor,800 Metres,19 JUN 2021,1:54.77,"St. James Sports Fields, Guelph (CAN)"
185,Tennessee TREMAIN,,CAN,954,1500m [Mile ind.],Outdoor,800 Metres,02 APR 2022,1:56.78,"Johnny Unitas Stadium, Towson, MD (USA)"
186,Tennessee TREMAIN,,CAN,954,1500m [Mile ind.],Outdoor,1500 Metres,01 JUN 2018,4:17.33,Windsor (CAN)
187,Tennessee TREMAIN,,CAN,954,1500m [Mile ind.],Outdoor,1500 Metres,16 JUN 2019,4:00.39,London (CAN)
188,Tennessee TREMAIN,,CAN,954,1500m [Mile ind.],Outdoor,1500 Metres,14 MAY 2022,3:49.32,"Weaver Stadium, Princeton, NJ (USA)"
189,Tennessee TREMAIN,,CAN,954,1500m [Mile ind.],Outdoor,3000 Metres,02 JUN 2018,9:21.55,Windsor (CAN)
190,Tennessee TREMAIN,,CAN,954,1500m [Mile ind.],Outdoor,3000 Metres,08 JUN 2019,8:52.83,Guelph (CAN)
191,Tennessee TREMAIN,,CAN,954,1500m [Mile ind.],Outdoor,3000 Metres,23 JUN 2021,9:00.28,"Centennial SS, Welland (CAN)"
192,Tennessee TREMAIN,,CAN,954,1500m [Mile ind.],Outdoor,5000 Metres,07 AUG 2022,15:14.07,"Campbell Track, Hamilton (CAN)"
193,Tennessee TREMAIN,,CAN,954,1500m [Mile ind.],Indoor,800 Metres,03 MAR 2019,2:04.68,Toronto (CAN)
194,Tennessee TREMAIN,,CAN,954,1500m [Mile ind.],Indoor,800 Metres,01 MAR 2020,1:58.89,"Track and Field Centre, Toronto (CAN)"
195,Tennessee TREMAIN,,CAN,954,1500m [Mile ind.],Indoor,800 Metres,22 JAN 2022,1:57.02,"Ocean Breeze Athl. Complex, New York, NY (USA)"
196,Tennessee TREMAIN,,CAN,954,1500m [Mile ind.],Indoor,1500 Metres,02 MAR 2019,4:16.39,Toronto (CAN)
197,Tennessee TREMAIN,,CAN,954,1500m [Mile ind.],Indoor,1500 Metres,18 JAN 2020,4:04.82,"Thompson Arena, London (CAN)"
198,Tennessee TREMAIN,,CAN,954,1500m [Mile ind.],Indoor,One Mile,05 FEB 2022,4:11.64,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
199,Tennessee TREMAIN,,CAN,954,1500m [Mile ind.],Indoor,4x800 Metres Relay,06 MAR 2022,7:26.72,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
200,Jaden ROSENTHAL,,USA,954,1500m [Mile],Outdoor,800 Metres,28 APR 2018,1:55.01,"Irvine, CA (USA)"
201,Jaden ROSENTHAL,,USA,954,1500m [Mile],Outdoor,800 Metres,02 MAR 2019,1:58.91,"Berkeley, CA (USA)"
202,Jaden ROSENTHAL,,USA,954,1500m [Mile],Outdoor,1500 Metres,08 MAY 2021,3:55.20,"Chabot College, Hayward, CA (USA)"
203,Jaden ROSENTHAL,,USA,954,1500m [Mile],Outdoor,1500 Metres,09 APR 2022,3:50.95,"Edwards Stadium, Berkeley, CA (USA)"
204,Jaden ROSENTHAL,,USA,954,1500m [Mile],Outdoor,One Mile,20 APR 2018,4:15.23,"Torrance, CA (USA)"
205,Jaden ROSENTHAL,,USA,954,1500m [Mile],Outdoor,One Mile,26 FEB 2022,4:08.81,"Dempsey Indoor, Seattle, WA (USA)"
206,Joseph RYAN,29 JAN 1995,AUS,954,1500m [Mile],Outdoor,200 Metres,25 OCT 2014,24.48,Sydney (AUS)
207,Joseph RYAN,29 JAN 1995,AUS,954,1500m [Mile],Outdoor,800 Metres,18 OCT 2014,1:58.62,Sydney (AUS)
208,Joseph RYAN,29 JAN 1995,AUS,954,1500m [Mile],Outdoor,800 Metres,11 JAN 2015,1:57.52,Sydney (AUS)
209,Joseph RYAN,29 JAN 1995,AUS,954,1500m [Mile],Outdoor,800 Metres,30 JAN 2016,1:56.24,Glendale (AUS)
210,Joseph RYAN,29 JAN 1995,AUS,954,1500m [Mile],Outdoor,800 Metres,23 NOV 2017,1:59.08,Sydney (AUS)
211,Joseph RYAN,29 JAN 1995,AUS,954,1500m [Mile],Outdoor,800 Metres,02 MAR 2018,1:57.72,Melbourne (AUS)
212,Joseph RYAN,29 JAN 1995,AUS,954,1500m [Mile],Outdoor,800 Metres,30 JAN 2021,1:54.17,"Regional Athletics Centre, Mingara (AUS)"
213,Joseph RYAN,29 JAN 1995,AUS,954,1500m [Mile],Outdoor,1500 Metres,16 DEC 2017,4:00.64,Sydney (AUS)
214,Joseph RYAN,29 JAN 1995,AUS,954,1500m [Mile],Outdoor,1500 Metres,24 FEB 2018,3:55.94,Sydney (AUS)
215,Joseph RYAN,29 JAN 1995,AUS,954,1500m [Mile],Outdoor,1500 Metres,23 MAR 2019,4:00.33,Sydney (AUS)
216,Joseph RYAN,29 JAN 1995,AUS,954,1500m [Mile],Outdoor,1500 Metres,11 DEC 2020,3:48.22,"Athletics Centre, Narrabeen (AUS)"
217,Joseph RYAN,29 JAN 1995,AUS,954,1500m [Mile],Outdoor,1500 Metres,06 MAR 2021,3:49.35,"Olympic Stadium, Sydney (AUS)"
218,Joseph RYAN,29 JAN 1995,AUS,954,1500m [Mile],Outdoor,1500 Metres,05 FEB 2022,3:50.66,"The Crest Athletics Centre, Sydney (AUS)"
219,Joseph RYAN,29 JAN 1995,AUS,954,1500m [Mile],Outdoor,One Mile,23 DEC 2017,4:19.42,Sydney (AUS)
220,Joseph RYAN,29 JAN 1995,AUS,954,1500m [Mile],Outdoor,One Mile,19 DEC 2020,4:08.92,"The Crest Athletics Centre, Sydney (AUS)"
221,Joseph RYAN,29 JAN 1995,AUS,954,1500m [Mile],Outdoor,One Mile,18 DEC 2021,4:10.55,"The Crest Athletics Centre, Sydney (AUS)"
222,Joseph RYAN,29 JAN 1995,AUS,954,1500m [Mile],Outdoor,3000 Metres,11 NOV 2017,8:39.05,Sydney (AUS)
223,Joseph RYAN,29 JAN 1995,AUS,954,1500m [Mile],Outdoor,3000 Metres,21 NOV 2020,8:17.98,"Olympic Park Warm Up Arena, Sydney (AUS)"
224,Joseph RYAN,29 JAN 1995,AUS,954,1500m [Mile],Outdoor,3000 Metres,13 NOV 2021,8:25.78,"SOPAC Warm Up Arena, Sydney (AUS)"
225,Tom BOWERS,25 NOV 2002,AUS,954,1500m [Mile],Outdoor,1000 Metres,02 MAR 2021,2:29.47,"Hagenauer Reserve, Box Hill, Melbourne (AUS)"
226,Tom BOWERS,25 NOV 2002,AUS,954,1500m [Mile],Outdoor,1500 Metres,29 NOV 2018,4:10.01,Melbourne (AUS)
227,Tom BOWERS,25 NOV 2002,AUS,954,1500m [Mile],Outdoor,1500 Metres,28 NOV 2019,3:59.14,"Hagenauer Reserve, Box Hill, Melbourne (AUS)"
228,Tom BOWERS,25 NOV 2002,AUS,954,1500m [Mile],Outdoor,1500 Metres,08 FEB 2020,3:57.1h,"Aberfeldie, Melbourne (AUS)"
229,Tom BOWERS,25 NOV 2002,AUS,954,1500m [Mile],Outdoor,1500 Metres,16 DEC 2021,3:50.00,"Hagenauer Reserve, Box Hill, Melbourne (AUS)"
230,Tom BOWERS,25 NOV 2002,AUS,954,1500m [Mile],Outdoor,1500 Metres,10 MAR 2022,3:50.70,"Duncan Mackinnon Reserve, Murrumbeena, Melbourne (AUS)"
231,Tom BOWERS,25 NOV 2002,AUS,954,1500m [Mile],Outdoor,One Mile,13 DEC 2019,4:29.5h,"Tom Kelly Athletics Track, Doncaster, Melbourne (AUS)"
232,Tom BOWERS,25 NOV 2002,AUS,954,1500m [Mile],Outdoor,One Mile,18 FEB 2020,4:25.73,"Rawlinson Track – Melbourne Uni, Melbourne (AUS)"
233,Tom BOWERS,25 NOV 2002,AUS,954,1500m [Mile],Outdoor,One Mile,08 FEB 2022,4:12.15,"Lakeside Stadium, Melbourne (AUS)"
234,Tom BOWERS,25 NOV 2002,AUS,954,1500m [Mile],Outdoor,3000 Metres,05 OCT 2019,8:55.4h,"Aberfeldie, Melbourne (AUS)"
235,Tom BOWERS,25 NOV 2002,AUS,954,1500m [Mile],Outdoor,3000 Metres,30 JAN 2020,8:46.20,"Hagenauer Reserve, Box Hill, Melbourne (AUS)"
236,Tom BOWERS,25 NOV 2002,AUS,954,1500m [Mile],Outdoor,3000 Metres,25 NOV 2021,8:18.46,"Hagenauer Reserve, Box Hill, Melbourne (AUS)"
237,Tom BOWERS,25 NOV 2002,AUS,954,1500m [Mile],Outdoor,3000 Metres,24 MAR 2022,8:13.53,"Hagenauer Reserve, Box Hill, Melbourne (AUS)"
238,Tom BOWERS,25 NOV 2002,AUS,954,1500m [Mile],Outdoor,5000 Metres,08 MAR 2020,15:08.14,"Duncan Mackinnon Reserve, Murrumbeena, Melbourne (AUS)"
239,Tom BOWERS,25 NOV 2002,AUS,954,1500m [Mile],Outdoor,5000 Metres,07 DEC 2021,14:40.40,"Lakeside Stadium, Melbourne (AUS)"
240,Tom BOWERS,25 NOV 2002,AUS,954,1500m [Mile],Outdoor,5000 Metres,02 APR 2022,14:38.34,"SOPAC, Sydney (AUS)"
241,Tom BOWERS,25 NOV 2002,AUS,954,1500m [Mile],Outdoor,"10,000 Metres",19 APR 2022,31:10.69,"Performance Centre, Gold Coast (AUS)"
242,Tom BOWERS,25 NOV 2002,AUS,954,1500m [Mile],Outdoor,4x800 Metres Relay,30 JAN 2021,7:51.72,"Hagenauer Reserve, Box Hill, Melbourne (AUS)"
243,Tom BOWERS,25 NOV 2002,AUS,954,1500m [Mile],Outdoor,4x1500 Metres Relay,31 JAN 2021,16:11.16,"Hagenauer Reserve, Box Hill, Melbourne (AUS)"
244,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,800 Metres,09 AUG 2011,1:52.13,Stretford (GBR)
245,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,800 Metres,07 JUL 2012,1:51.81,Stretford (GBR)
246,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,800 Metres,16 JUL 2013,1:50.79,Stretford (GBR)
247,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,800 Metres,12 JUL 2014,1:50.70,Stretford (GBR)
248,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,800 Metres,14 JUN 2015,1:51.70,Manchester (GBR)
249,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,800 Metres,28 JUN 2016,1:54.32,Stretford (GBR)
250,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,800 Metres,27 JUN 2017,1:51.87,Stretford (GBR)
251,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,800 Metres,26 JUN 2018,1:52.83,Stretford (GBR)
252,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,800 Metres,29 MAY 2021,1:53.15,"Sportcity Regional Arena, Manchester (GBR)"
253,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,800 Metres,10 JUL 2022,1:54.37,"Trafford Athletic Stadium, Manchester (GBR)"
254,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,1500 Metres,27 JUN 2009,3:53.37,Stretford (GBR)
255,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,1500 Metres,27 JUL 2010,3:47.32,Stretford (GBR)
256,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,1500 Metres,20 AUG 2011,3:47.50,Birmingham (GBR)
257,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,1500 Metres,09 JUN 2012,3:48.65,Watford (GBR)
258,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,1500 Metres,06 AUG 2013,3:46.78,Stretford (GBR)
259,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,1500 Metres,14 JUN 2014,3:48.73,Manchester (GBR)
260,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,1500 Metres,30 MAY 2015,3:50.28,Manchester (GBR)
261,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,1500 Metres,19 JUL 2016,3:51.74,Stretford (GBR)
262,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,1500 Metres,13 JUN 2017,3:49.59,Stretford (GBR)
263,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,1500 Metres,23 JUL 2019,3:53.20,Stretford (GBR)
264,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,1500 Metres,24 AUG 2021,3:50.83,"Trafford Athletic Stadium, Manchester (GBR)"
265,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,1500 Metres,28 MAY 2022,3:50.28,"Sportcity Regional Arena, Manchester (GBR)"
266,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,3000 Metres,26 AUG 2008,8:36.86,Stretford (GBR)
267,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,3000 Metres,18 MAY 2010,8:22.44,Stretford (GBR)
268,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,3000 Metres,12 JUL 2011,8:27.49,Stretford (GBR)
269,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,3000 Metres,31 MAY 2022,8:27.42,"Trafford Athletic Stadium, Manchester (GBR)"
270,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,5000 Metres,07 JUL 2013,15:12.3h,Blackpool (GBR)
271,Luke MINNS,20 MAR 1989,GBR,954,1500m,Outdoor,5 Miles Road,24 OCT 2021,25:11,Lytham St. Annes (GBR)
272,Luke MINNS,20 MAR 1989,GBR,954,1500m,Indoor,800 Metres,19 JAN 2014,1:54.93,Sheffield (GBR)
273,Luke MINNS,20 MAR 1989,GBR,954,1500m,Indoor,800 Metres,11 JAN 2015,1:53.89,Sheffield (GBR)
274,Luke MINNS,20 MAR 1989,GBR,954,1500m,Indoor,1500 Metres,08 FEB 2014,3:55.46,Sheffield (GBR)
275,Luke MINNS,20 MAR 1989,GBR,954,1500m,Indoor,3000 Metres,14 DEC 2013,8:40.87,Sheffield (GBR)
276,Luke MINNS,20 MAR 1989,GBR,954,1500m,Indoor,3000 Metres,06 DEC 2014,8:34.52,Sheffield (GBR)
277,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Outdoor,400 Metres,30 JUN 2017,48.87,Tlemcen (ALG)
278,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Outdoor,400 Metres,24 MAY 2018,47.26,Assela (ETH)
279,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Outdoor,400 Metres,17 APR 2019,47.44,Abidjan (CIV)
280,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Outdoor,800 Metres,15 JUL 2018,1:58.94,Coquitlam (CAN)
281,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Outdoor,800 Metres,22 JUN 2019,1:57.70,Burnaby (CAN)
282,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Outdoor,800 Metres,28 AUG 2020,1:54.49,"Swangard Stadium, Burnaby (CAN)"
283,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Outdoor,800 Metres,08 JUN 2021,1:46.61,"Blankers-Koen Stadion, Hengelo (NED)"
284,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Outdoor,800 Metres,09 JUN 2022,1:49.81,"Cote d'Or National Sports Complex, St Pierre (MRI)"
285,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Outdoor,1500 Metres,08 JUN 2019,3:59.13,Coquitlam (CAN)
286,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Outdoor,1500 Metres,18 JUN 2021,4:01.03,"Swangard Stadium, Burnaby (CAN)"
287,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Outdoor,1500 Metres,14 JUN 2022,3:51.36,"Swangard Stadium, Burnaby (CAN)"
288,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Outdoor,One Mile,30 APR 2022,4:17.31,"Terry Fox Field - SFU, Burnaby (CAN)"
289,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Outdoor,3000 Metres,15 JAN 2022,8:29.93,"Dempsey Indoor, Seattle, WA (USA)"
290,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Outdoor,5000 Metres,07 MAY 2022,14:56.60,"Griswold Stadium, Portland, OR (USA)"
291,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Outdoor,4x400 Metres Relay,02 JUL 2017,3:11.89,Tlemcen (ALG)
292,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Outdoor,4x400 Metres Relay,30 AUG 2019,3:11.58,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)"
293,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Indoor,One Mile,11 FEB 2022,4:13.13,"The Podium, Spokane, WA (USA)"
294,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Indoor,3000 Metres,22 FEB 2020,8:59.22,"Ford Idaho Ctr. Jacksons Track, Nampa, ID (USA)"
295,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Indoor,3000 Metres,22 FEB 2022,8:31.22,"The Podium, Spokane, WA (USA)"
296,Ephrem MEKONNEN,31 JAN 2001,ETH,954,1500m [Mile ind.],Indoor,Distance Medley Relay,28 JAN 2022,9:38.04,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
297,Ajay KUMAR,20 JUL 2001,IND,953,1500m,Outdoor,800 Metres,06 JAN 2022,1:52.47,Moodbidri (IND)
298,Ajay KUMAR,20 JUL 2001,IND,953,1500m,Outdoor,1500 Metres,27 SEP 2021,3:54.09,"JLN Stadium, New Delhi (IND)"
299,Ajay KUMAR,20 JUL 2001,IND,953,1500m,Outdoor,1500 Metres,08 JUL 2022,3:43.14,"Griswold Stadium, Portland, OR (USA)"
300,Jake PARKER,,USA,953,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,03 APR 2021,3:51.66,"Cobb Track and Angell Field, Stanford, CA (USA)"
301,Jake PARKER,,USA,953,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,01 APR 2022,3:49.01,"Cobb Track and Angell Field, Stanford, CA (USA)"
302,Jake PARKER,,USA,953,"1500m [Mile,Mile ind.]",Outdoor,One Mile,25 MAR 2022,4:05.33,"Drake Stadium, Los Angeles, CA (USA)"
303,Jake PARKER,,USA,953,"1500m [Mile,Mile ind.]",Outdoor,3000 Metres,11 FEB 2022,8:08.00,"Dempsey Indoor, Seattle, WA (USA)"
304,Jake PARKER,,USA,953,"1500m [Mile,Mile ind.]",Outdoor,5000 Metres,17 APR 2021,14:55.09,"Hayward Field, Eugene, OR (USA)"
305,Jake PARKER,,USA,953,"1500m [Mile,Mile ind.]",Indoor,One Mile,05 FEB 2022,4:05.22,"Armory Track, New York, NY (USA)"
306,Austin MONTINI,,USA,953,1500m [Mile ind.],Outdoor,600 Metres,22 FEB 2019,1:24.60,"First Academy, Orlando, FL (USA)"
307,Austin MONTINI,,USA,953,1500m [Mile ind.],Outdoor,800 Metres,03 MAY 2019,1:56.02,"Jacksonville, FL (USA)"
308,Austin MONTINI,,USA,953,1500m [Mile ind.],Outdoor,800 Metres,07 MAY 2021,1:55.55,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)"
309,Austin MONTINI,,USA,953,1500m [Mile ind.],Outdoor,800 Metres,02 APR 2022,1:55.44,"George J. Sherman Family Sports Complex, Storrs, CT (USA)"
310,Austin MONTINI,,USA,953,1500m [Mile ind.],Outdoor,1500 Metres,22 APR 2022,3:50.42,"UVA Lanningan Field, Charlottesville, VA (USA)"
311,Austin MONTINI,,USA,953,1500m [Mile ind.],Indoor,1000 Metres,26 FEB 2022,2:26.12,"Armory Track, New York, NY (USA)"
312,Austin MONTINI,,USA,953,1500m [Mile ind.],Indoor,One Mile,05 MAR 2022,4:05.97,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
313,Austin MONTINI,,USA,953,1500m [Mile ind.],Indoor,4x800 Metres Relay,05 MAR 2022,7:37.49,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
314,Tommy ROMANOW,13 FEB 2002,USA,953,1500m [Mile ind.],Outdoor,800 Metres,08 APR 2022,1:57.44,"John McDonnell Field, Fayetteville, AR (USA)"
315,Tommy ROMANOW,13 FEB 2002,USA,953,1500m [Mile ind.],Outdoor,1500 Metres,24 APR 2021,3:50.33,"John McDonnell Field, Fayetteville, AR (USA)"
316,Tommy ROMANOW,13 FEB 2002,USA,953,1500m [Mile ind.],Outdoor,1500 Metres,01 APR 2022,3:52.52,"Cobb Track and Angell Field, Stanford, CA (USA)"
317,Tommy ROMANOW,13 FEB 2002,USA,953,1500m [Mile ind.],Indoor,1000 Metres,14 JAN 2022,2:26.44,"Randal Tyson Indoor Center, Fayetteville, AR (USA)"
318,Tommy ROMANOW,13 FEB 2002,USA,953,1500m [Mile ind.],Indoor,One Mile,13 FEB 2021,4:09.76,"Randal Tyson Indoor Center, Fayetteville, AR (USA)"
319,Tommy ROMANOW,13 FEB 2002,USA,953,1500m [Mile ind.],Indoor,One Mile,29 JAN 2022,4:07.40,"Randal Tyson Indoor Center, Fayetteville, AR (USA)"
320,Tommy ROMANOW,13 FEB 2002,USA,953,1500m [Mile ind.],Indoor,3000 Metres,05 FEB 2021,8:15.03,"Randal Tyson Indoor Center, Fayetteville, AR (USA)"
321,Tommy ROMANOW,13 FEB 2002,USA,953,1500m [Mile ind.],Indoor,3000 Metres,11 FEB 2022,8:28.14,"Randal Tyson Indoor Center, Fayetteville, AR (USA)"
322,Kristof HORNYIK,,GBR,953,"1500m [1500m ind.,Mile]",Outdoor,800 Metres,03 JUN 2022,1:52.67,"Crownpoint Sports Complex Track, Glasgow (GBR)"
323,Kristof HORNYIK,,GBR,953,"1500m [1500m ind.,Mile]",Outdoor,1500 Metres,02 MAY 2022,3:52.29,"Melbourne Park Athletics Centre, Chelmsford (GBR)"
324,Kristof HORNYIK,,GBR,953,"1500m [1500m ind.,Mile]",Outdoor,One Mile,21 MAY 2022,4:04.97,"University of Stirling Track, Stirling (GBR)"
325,Kristof HORNYIK,,GBR,953,"1500m [1500m ind.,Mile]",Indoor,1500 Metres,12 FEB 2022,3:53.28,"Emirates Arena, Glasgow (GBR)"
326,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Outdoor,1000 Metres,05 SEP 2020,2:36.75,"Stadion im. Marszałka Józefa Piłsudskiego, Radom (POL)"
327,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Outdoor,1000 Metres,04 SEP 2021,2:36.20,"Stadion im. Marszałka Józefa Piłsudskiego, Radom (POL)"
328,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Outdoor,1500 Metres,15 AUG 2020,4:03.01,"Stadion AWF, Biala Podlaska (POL)"
329,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Outdoor,1500 Metres,29 MAY 2021,4:01.23,"Stadion AWF Warszawa, Warszawa (POL)"
330,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Outdoor,1500 Metres,31 JUL 2022,3:51.57,"Golęcin Stadion, Poznan (POL)"
331,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Outdoor,2000 Metres,15 MAY 2021,5:45.00,"Stadion Miejski, Łódź (POL)"
332,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Outdoor,3000 Metres,28 AUG 2020,8:47.95,"Stadion MOSiR, Ciechanow (POL)"
333,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Outdoor,3000 Metres,20 JUN 2021,8:31.66,"Stadion Śląski, Chorzów (POL)"
334,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Outdoor,3000 Metres,22 MAY 2022,8:47.80,"Stadion AWF Warszawa, Warszawa (POL)"
335,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Outdoor,5000 Metres,13 SEP 2020,15:08.65,"Stadion im. Marszałka Józefa Piłsudskiego, Radom (POL)"
336,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Outdoor,5000 Metres,05 JUN 2021,14:42.47,"Stadion Miejski, Piaseczno (POL)"
337,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Outdoor,5000 Metres,15 MAY 2022,14:16.87,"Stadion Miejski, Piaseczno (POL)"
338,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Outdoor,"10,000 Metres",23 APR 2022,29:54.51,"Stadion MOSiW, Międzyrzecz (POL)"
339,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Outdoor,10 Kilometres,07 AUG 2021,32:09,Gdansk (POL)
340,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Indoor,1000 Metres,31 JAN 2021,2:38.25,"Hala AWF, Warszawa (POL)"
